,description,num_genre
1154,young mother embarks desperate quest freedom kidnaps year old daughter save tribal marriage,4
1155,usual candidate role dogged mexican american mother makes mission become talented sushi chef,4
1156,deciding reshape life divorce liz travels around world search good food spirituality true love,4
1157,two young adults families opposite ends political spectrum fall love kerala city torn violence,4
1158,driven lessons learned mother values sikh religion man sets mission serve humanity,4
1159,poor bus conductor efforts obtaining information enormous electricity bill hindered corrupt system,4
1160,imprisoned underworld crimes commit vengeful woman breaks free goes scorched earth smooth talking suitor framed,4
1161,young newlywed enters one chamber husband mansion limits faces horrifying consequences defying rules,4
1162,makassar life devoted mother upended another woman enters husband life,4
1163,expelled private school attempted suicide emo ethan enters world seymour high meets cute christian ready convert,4
1164,accidentally killing young mobster guilt stricken police officer searches parents never came forward claim son body,4
1165,ailing father makes shocking confession desperately depressed man sets find woman believes change destiny,4
1166,two young lovers depart norm simply romantic feelings society humans relieved emotions,4
1167,ill addled man recalls seems brief powerful past romance kindred spirit young russian woman lived lonely life,4
1168,entrepreneur prone partying estranged brother teacher resigned humdrum life begin bond fragile circumstances,4
1169,paramedic violent death weekend trip spirit inhabits friends bodies effort save similar fate,4
1170,journeying back small spanish hometown sister wedding laura must grapple long buried secrets daughter abducted,4
1171,coder tech company wins week long retreat compound company ceo tasked testing new artificial intelligence,4
1172,two former friends live far apart learn insecurities secrets series video chats,4
1173,ex con struggles take care two brothers gambling addict young man syndrome released prison,4
1174,spunky lower caste lad jabya falls lovely upper caste shalu family derided social position proves stubborn stumbling block love,4
1175,lagos nigeria four successful women verge take stock lives loves course one week,4
1176,level headed owner struggling coffee shop finds future risk partner talented cocky barista makes major bet,4
1177,grappling love loss respective lives two estranged brothers must confront traumatic unresolved past cross paths,4
1178,college professor goes giants auto industry fail give credit inventing intermittent windshield wipers,4
1179,one night four young musicians venture pasadena south central los angeles hopes hearing living jazz legend play,4
1180,adaptation ntozake shange play consists series poetic vignettes explore lives modern african american women,4
1181,vicious war catholics waged mexico retired general joins militia fighting preserve religious freedom,4
1182,ted crawford allegedly attempted murder wife locked battle wits young assistant district attorney,4
1183,aimless unemployed millennial hangs pals resists growing affair best friend girl forces change,4
1184,devout preacher son leaves protective home begin college meets self reliant student test faith heart,4
1185,mohawk reservation canadian border ray eddy teams widowed tribe member smuggle illegal immigrants united states,4
1186,kyle helps people disappear crazed killer starts hunting latest client decide willing keep safe,4
1187,drama based true story brazilian backpacker gabriel buchmann spends gap year exploring africa die malawi mountains,4
1188,biopic russian cosmonaut yuri gagarin follows rise childhood poverty selection training vostok mission,4
